1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.00026	0.01591	0.06826	0.06467	0.09033	0.09674	0.0426	0.09212	0.097	0.0349	0.03439	0.02771	0.03002	0.05106	0.08545	0.03233	0.03823	0.02566	0.01848	0.05389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.00065	0.04522	0.04296	0.07687	0.03327	0.02584	0.05685	0.03456	0.05006	0.06298	0.09238	0.03101	0.13404	0.0478	0.06621	0.04167	0.02003	0.04651	0.04813	0.04296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.00088	0.05552	0.03384	0.08162	0.04225	0.02566	0.03937	0.02787	0.06503	0.07896	0.03628	0.0668	0.08096	0.06415	0.03804	0.06326	0.06149	0.03362	0.05198	0.02168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03075	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.00023	0.02674	0.0224	0.05371	0.05577	0.05303	0.02331	0.07977	0.09074	0.03314	0.04846	0.06446	0.04777	0.02903	0.02331	0.10651	0.03337	0.05623	0.09851	0.05349	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.12061	0.01745	0.02094	0.05256	0.15573	0.05365	0.07306	0.0831	0.03337	0.04885	0.0181	0.0615	0.05649	0.02465	0.01679	0.04406	0.05234	0.04318	0.02356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.00028	0.01769	0.02737	0.02931	0.06967	0.04534	0.03152	0.04949	0.08128	0.08764	0.10036	0.05087	0.09704	0.03401	0.02378	0.06525	0.05751	0.02461	0.05972	0.01493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03235	
0.00115	0.04261	0.03299	0.07468	0.06048	0.0433	0.0307	0.03024	0.06002	0.06873	0.04628	0.07721	0.05521	0.02199	0.04719	0.04536	0.08133	0.07148	0.0417	0.03505	0	0	0	0	0	0	0	0	0.0323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.03618	0.01501	0.0492	0.0398	0.06548	0.04305	0.04287	0.07182	0.0483	0.04251	0.0445	0.09533	0.03636	0.0559	0.08195	0.06006	0.06259	0.07109	0.03799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.00106	0.0386	0.0238	0.09942	0.06901	0.0468	0.05817	0.04336	0.11819	0.06002	0.0513	0.02856	0.06081	0.04812	0.0238	0.08329	0.03252	0.04627	0.03464	0.03226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.05679	0.02851	0.06667	0.06308	0.0963	0.01908	0.0321	0.04085	0.01459	0.0936	0.03524	0.07048	0.02941	0.01728	0.02536	0.06914	0.07116	0.08552	0.05006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03479	0	0	0	0	0	0	0	0	0	
0.00095	0.02899	0.05072	0.06018	0.01985	0.03056	0.10428	0.10933	0.07687	0.02773	0.04789	0.01575	0.05167	0.06931	0.01859	0.09672	0.06018	0.04978	0.04096	0.0397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.00055	0.02163	0.0349	0.03763	0.04781	0.06163	0.02363	0.05635	0.08708	0.02672	0.0329	0.01727	0.13034	0.03636	0.04726	0.03381	0.08653	0.05399	0.04236	0.08853	0	0.03272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.00062	0.11759	0.02183	0.03681	0.07548	0.07517	0.0418	0.06238	0.07143	0.0577	0.06269	0.03712	0.0287	0.0262	0.02464	0.06956	0.02339	0.04585	0.05147	0.06956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.00071	0.05693	0.02758	0.04915	0.02546	0.09335	0.02723	0.029	0.02192	0.0633	0.02475	0.07107	0.06789	0.08274	0.02086	0.08168	0.0297	0.06789	0.0633	0.06542	0	0	0	0	0	0	0	0	0	0	0	0.03006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
