1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.00011	0.59163	0.02832	0.02683	0.03748	0.04014	0.01768	0.03823	0.04025	0.01448	0.01427	0.0115	0.01246	0.02119	0.03546	0.01342	0.01587	0.01065	0.00767	0.02236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.0002	0.01386	0.70663	0.02356	0.0102	0.00792	0.01743	0.01059	0.01535	0.01931	0.02832	0.00951	0.04109	0.01465	0.0203	0.01277	0.00614	0.01426	0.01475	0.01317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.00033	0.02059	0.01255	0.65939	0.01567	0.00952	0.0146	0.01034	0.02412	0.02929	0.01345	0.02477	0.03002	0.02379	0.01411	0.02346	0.02281	0.01247	0.01928	0.00804	0	0	0	0	0	0	0.0114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.00009	0.01057	0.00886	0.02123	0.62673	0.02096	0.00922	0.03153	0.03587	0.0131	0.01916	0.02548	0.01888	0.01148	0.00922	0.04211	0.01319	0.02223	0.03894	0.02114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.07849	0.01135	0.01363	0.03421	0.45058	0.03492	0.04755	0.05408	0.02172	0.03179	0.01178	0.04003	0.03676	0.01604	0.01093	0.02867	0.03406	0.0281	0.01533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.00008	0.00512	0.00793	0.00849	0.02017	0.01313	0.71958	0.01433	0.02354	0.02538	0.02906	0.01473	0.0281	0.00985	0.00688	0.01889	0.01665	0.00712	0.01729	0.00432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00937	0	0	
0.00118	0.04394	0.03402	0.07701	0.06237	0.04465	0.03166	0	0.06189	0.07087	0.04772	0.07961	0.05693	0.02268	0.04867	0.04678	0.08386	0.07371	0.043	0.03614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.00966	0.00401	0.01314	0.01063	0.01748	0.0115	0.01145	0.75217	0.0129	0.01135	0.01188	0.02545	0.00971	0.01492	0.02188	0.01604	0.01671	0.01898	0.01014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.00046	0.01676	0.01033	0.04317	0.02996	0.02032	0.02526	0.01883	0.05132	0.59187	0.02227	0.0124	0.0264	0.02089	0.01033	0.03616	0.01412	0.02009	0.01504	0.01401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0.01864	0.00936	0.02188	0.0207	0.0316	0.00626	0.01053	0.01341	0.00479	0.70255	0.01157	0.02313	0.00965	0.00567	0.00832	0.02269	0.02335	0.02807	0.01643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.00038	0.01161	0.02031	0.0241	0.00795	0.01224	0.04176	0.04378	0.03078	0.0111	0.01918	0.60589	0.02069	0.02775	0.00744	0.03873	0.0241	0.01993	0.0164	0.0159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.00022	0.00853	0.01377	0.01485	0.01886	0.02431	0.00932	0.02223	0.03435	0.01054	0.01298	0.00681	0.65689	0.01434	0.01865	0.01334	0.03414	0.0213	0.01671	0.03493	0	0	0	0	0	0	0	0	0	0	0	0.01291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.00024	0.04573	0.00849	0.01431	0.02936	0.02923	0.01625	0.02426	0.02778	0.02244	0.02438	0.01444	0.01116	0.62129	0.00958	0.02705	0.0091	0.01783	0.02002	0.02705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.00021	0.01694	0.00821	0.01462	0.00757	0.02777	0.0081	0.00863	0.00652	0.01883	0.00736	0.02115	0.0202	0.02462	0.70869	0.0243	0.00884	0.0202	0.01883	0.01946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00894	0	0	0	0	0	0	0	0	0	0	0	
0.0003	0.01818	0.03252	0.01222	0.01532	0.01313	0.02362	0.01185	0.01841	0.01464	0.02875	0.01494	0.01328	0.00536	0.00634	0.68401	0.03146	0.01871	0.01645	0.01034	0	0	0	0	0	0	0	0	0	0	0.01019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.00016	0.02065	0.01306	0.03771	0.02433	0.00907	0.01408	0.01533	0.03074	0.01259	0.02167	0.01103	0.02198	0.01604	0.0151	0.01987	0.66025	0.01596	0.00939	0.00829	0	0	0	0	0.01213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01056	0	0	0	0	0	0	
0.00026	0.00578	0.0155	0.02014	0.02215	0.02994	0.01532	0.01199	0.01515	0.01768	0.03178	0.00981	0.03117	0.02688	0.0155	0.01007	0.02635	0.67178	0.01585	0.00692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.00053	0.0308	0.0255	0.01933	0.02991	0.00891	0.01121	0.02436	0.01509	0.0203	0.01324	0.01077	0.01094	0.00485	0.01138	0.02436	0.03424	0.0255	0.64553	0.021	0	0	0	0.01227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.00009	0.01025	0.00899	0.01852	0.01978	0.00638	0.01519	0.01852	0.01771	0.02104	0.02239	0.00845	0.01699	0.00665	0.00854	0.01771	0.0223	0.00836	0.02418	0.71895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00899	
0.00012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.71318	0.03212	0.01609	0.00589	0.02064	0.03169	0.01421	0.00607	0.00577	0.02732	0	0	0	0	0	0.015	0.0051	0.01451	0.00613	0	0	0	0	0	0	0	0	0	0	0.0082	0.02738	0.01208	0.02526	0.00801	0.00522	0	0	
0.00032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00608	0.75051	0.00791	0.01239	0.02692	0.01513	0.01801	0.01175	0.01129	0.01257	0	0	0	0	0	0.00951	0.00635	0.01591	0.01385	0	0	0	0	0	0	0	0	0	0	0.00535	0.0117	0.01344	0.01042	0.01239	0.0282	0	0	
0.00026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02115	0.01213	0.71016	0.02459	0.00973	0.01071	0.01051	0.0168	0.00798	0.02128	0	0	0	0	0	0.0111	0.02809	0.00792	0.02375	0	0	0	0	0	0	0	0	0	0	0.01291	0.0255	0.01311	0.01265	0.01097	0.00869	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01406	0	0.02509	0.01207	0.02404	0.51969	0.02015	0.01742	0.01365	0.04933	0.0318	0.02183	0.01816	0	0	0	0	0.02057	0.04639	0.01186	0.02698	0.01417	0	0	0	0	0	0	0	0	0	0.01763	0.01396	0.01018	0.0318	0.02624	0.01291	0	0	
0.00018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0124	0.02168	0.00737	0.03575	0.68735	0.02994	0.00832	0.00988	0.0191	0.00629	0	0	0	0	0	0.01006	0.01287	0.02126	0.02485	0	0	0	0	0	0	0	0	0	0	0.02054	0.01473	0.02078	0.00737	0.00617	0.02311	0	0	
0.00028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00971	0.00602	0.00956	0.00694	0.01289	0.67837	0.02253	0.035	0.02288	0.00765	0	0	0	0	0	0.01112	0.0107	0.04187	0.01516	0	0	0	0	0	0	0	0	0	0	0.01233	0.02111	0.01325	0.02182	0.01948	0.02132	0	0	
0.00056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00923	0.0082	0.01189	0.01005	0.01225	0.01266	0.71454	0.00917	0.02055	0.02798	0	0	0	0	0	0.03219	0.0083	0.01466	0.01686	0	0	0	0	0	0	0	0	0	0	0.0124	0.02188	0.01686	0.01307	0.01343	0.01327	0	0	
